dsld_id,brand,product_name,package_size,servings_per_container,form_factor,current_upc,status,verdict,supplement_type,sibling_count,dsld_label_url
65022,Garden of Life Dr. Formulated Probiotics,Mood+ 50 Billion Guaranteed,60 Vegetarian Capsule,30,capsule,,discontinued,POOR,probiotic,4,https://dsld.od.nih.gov/label/65022
242659,Garden of Life Dr. Formulated Probiotics,Once Daily 30 Billion Guaranteed,30 Vegetarian Capsule,30,capsule,,active,SAFE,probiotic,2,https://dsld.od.nih.gov/label/242659
66818,Garden of Life Dr. Formulated Probiotics,Once Daily 30 Billion Guaranteed,30 Vegetarian Capsule,30,capsule,,discontinued,POOR,probiotic,2,https://dsld.od.nih.gov/label/66818
66817,Garden of Life Dr. Formulated Probiotics,Once Daily Men's 50 Billion Guaranteed,30 Vegetarian Capsule,30,capsule,,discontinued,POOR,probiotic,1,https://dsld.od.nih.gov/label/66817
243976,Garden of Life Dr. Formulated Probiotics,Once Daily Prenatal,30 Vegetarian Capsule,30,capsule,,active,SAFE,probiotic,1,https://dsld.od.nih.gov/label/243976
66820,Garden of Life Dr. Formulated Probiotics,Once Daily Ultra,30 Vegetarian Capsule,30,capsule,,discontinued,POOR,probiotic,1,https://dsld.od.nih.gov/label/66820
66835,Garden of Life Dr. Formulated Probiotics,Once Daily Women's,30 Vegetarian Capsule,30,capsule,,discontinued,POOR,probiotic,1,https://dsld.od.nih.gov/label/66835
233105,Garden of Life Dr. Formulated Probiotics,Organic Kids Daily Care 5 Billion CFU Guaranteed Tasty Berry Cherry,30 Yummy Chewable,30,tablet,,active,SAFE,probiotic,1,https://dsld.od.nih.gov/label/233105
65661,Garden of Life Dr. Formulated Probiotics,Organic Kids+ 5 Billion Guaranteed Organic Berry Cherry,30 Yummy Chewable,30,other (e.g. tea bag),,discontinued,SAFE,probiotic,1,https://dsld.od.nih.gov/label/65661
242657,Garden of Life Dr. Formulated Probiotics,Platinum Series Immune+,30 Vegetarian Capsule,30,capsule,,active,SAFE,probiotic,1,https://dsld.od.nih.gov/label/242657
242658,Garden of Life Dr. Formulated Probiotics,Platinum Series Liver Health+,30 Vegetarian Capsule,30,capsule,,active,SAFE,probiotic,1,https://dsld.od.nih.gov/label/242658
233050,Garden of Life Dr. Formulated Probiotics,Prenatal Daily Care 20 Billion CFU Guaranteed,30 Vegetarian Capsule,30,capsule,,active,SAFE,probiotic,1,https://dsld.od.nih.gov/label/233050
66829,Garden of Life Dr. Formulated Probiotics,Prostate+ 50 Billion Guaranteed,60 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,1,https://dsld.od.nih.gov/label/66829
273655,Garden of Life Dr. Formulated Probiotics,Urinary Tract+,60 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,2,https://dsld.od.nih.gov/label/273655
66833,Garden of Life Dr. Formulated Probiotics,Urinary Tract+,60 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,2,https://dsld.od.nih.gov/label/66833
233085,Garden of Life Dr. Formulated Probiotics,Women's Daily Care 40 Billion CFU Guaranteed,30 Vegetarian Capsule,30,capsule,,active,POOR,probiotic,1,https://dsld.od.nih.gov/label/233085
241290,Garden of Life Extraordinary Beauty,Lovely Legs,30 Vegan Caplet,30,other (e.g. tea bag),,active,SAFE,single_nutrient,1,https://dsld.od.nih.gov/label/241290
256924,Garden of Life Herbal Immune Balance,Sinus,60 Vegetarian Capsule,30,capsule,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/256924
275480,Garden of Life Kids,Multivitamin Powder,2.11 Ounce,30,powder,,discontinued,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/275480
63123,Garden of Life Minami,Platinum Omega- Fish Oil Orange Flavor,60 Softgel,60,capsule,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/63123
233603,Garden of Life Minami,Platinum Omega-3 Fish Oil Orange Flavor,30 Softgel,30,capsule,,active,SAFE,targeted,3,https://dsld.od.nih.gov/label/233603
239674,Garden of Life Minami,Platinum Omega-3 Fish Oil Orange Flavor,30 Softgel,30,capsule,,active,SAFE,targeted,3,https://dsld.od.nih.gov/label/239674
233615,Garden of Life Minami,Platinum Omega-3 Fish Oil Orange Flavor,60 Softgel,60,capsule,,active,SAFE,targeted,3,https://dsld.od.nih.gov/label/233615
28572,Garden of Life Minami Nutrition,MorEPA Platinum Orange Flavor,60 Softgel,60,capsule,,discontinued,SAFE,targeted,2,https://dsld.od.nih.gov/label/28572
40684,Garden of Life Minami Nutrition,MorEPA Platinum Orange Flavor,60 Softgel,60,capsule,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/40684
204571,Garden of Life MyKind Organics,Adrenal Daily Balance,120 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/204571
243356,Garden of Life MyKind Organics,Apple Cider Vinegar Diet Gummies,63 Vegan Gummy,63,gummy,,active,POOR,specialty,1,https://dsld.od.nih.gov/label/243356
243303,Garden of Life MyKind Organics,Apple Cider Vinegar Energy Gummies,63 Vegan Gummy,21,gummy,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/243303
243370,Garden of Life MyKind Organics,Apple Cider Vinegar Gummies,60 Vegan Gummy,60,gummy,,discontinued,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/243370
243324,Garden of Life MyKind Organics,Apple Cider Vinegar Probiotic Gummies,60 Vegan Gummy,30,gummy,,active,SAFE,probiotic,1,https://dsld.od.nih.gov/label/243324
204585,Garden of Life MyKind Organics,Ashwagandha,60 Vegan Tablet,60,tablet,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/204585
65011,Garden of Life MyKind Organics,B-12 Organic Spray Raspberry,58 mL,140,liquid,,discontinued,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/65011
233620,Garden of Life MyKind Organics,B-12 Organic Spray Raspberry Flavor,58 mL,140,liquid,,discontinued,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/233620
285634,Garden of Life MyKind Organics,B-12 Organic Spray Raspberry Flavor,58 mL,140,liquid,,active,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/285634
233624,Garden of Life MyKind Organics,B-Complex,30 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,3,https://dsld.od.nih.gov/label/233624
65005,Garden of Life MyKind Organics,B-Complex,30 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,3,https://dsld.od.nih.gov/label/65005
233686,Garden of Life MyKind Organics,B-Complex,36 Vegan Tablet,36,tablet,,active,SAFE,multivitamin,3,https://dsld.od.nih.gov/label/233686
297660,Garden of Life MyKind Organics,Cough & Mucus,5 Fluid Ounce,30,liquid,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/297660
204591,Garden of Life MyKind Organics,Elderberry Immune Gummy,120 Vegan Gummy Drop,30,gummy,,active,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/204591
204605,Garden of Life MyKind Organics,Elderberry Immune Syrup,6.59 fl. Oz.,30,liquid,,active,POOR,herbal_blend,2,https://dsld.od.nih.gov/label/204605
297661,Garden of Life MyKind Organics,Elderberry Immune Syrup,6.59 Fluid Ounce,30,liquid,,active,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/297661
243236,Garden of Life MyKind Organics,Extra Strength Turmeric,120 Vegan Tablet,120,tablet,,active,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/243236
204610,Garden of Life MyKind Organics,Golden Milk,3.7 Oz,30,powder,,discontinued,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/204610
243271,Garden of Life MyKind Organics,Golden Milk,3.7 Ounce,30,powder,,active,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/243271
233128,Garden of Life MyKind Organics,"Hair, Skin & Nails",60 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/233128
297662,Garden of Life MyKind Organics,Kids Cough & Mucus,3.92 Fluid Ounce,29,liquid,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/297662
204616,Garden of Life MyKind Organics,Liver Bitters Detox Spray,2 Fluid Ounce,23,liquid,,discontinued,CAUTION,herbal_blend,2,https://dsld.od.nih.gov/label/204616
285635,Garden of Life MyKind Organics,Liver Bitters Detox Spray,2 Fluid Ounce,23,liquid,,active,CAUTION,herbal_blend,2,https://dsld.od.nih.gov/label/285635
204624,Garden of Life MyKind Organics,Maca Root,7.93 Oz,45,powder,,active,SAFE,probiotic,1,https://dsld.od.nih.gov/label/204624
204681,Garden of Life MyKind Organics,Maximum Strength Turmeric,30 Vegan Tablet,30,tablet,,active,SAFE,probiotic,1,https://dsld.od.nih.gov/label/204681
233217,Garden of Life MyKind Organics,Men,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/233217
233152,Garden of Life MyKind Organics,Men 55+,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/233152
233625,Garden of Life MyKind Organics,Men's Multi,60 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/233625
66876,Garden of Life MyKind Organics,Men's Multi,60 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/66876
235637,Garden of Life MyKind Organics,Men's Multi,72 Vegan Tablet,36,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235637
233630,Garden of Life MyKind Organics,Men's Multi,120 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/233630
235638,Garden of Life MyKind Organics,Men's Multi,144 Vegan Tablet,72,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235638
233632,Garden of Life MyKind Organics,Men's Multi 40+,60 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/233632
65013,Garden of Life MyKind Organics,Men's Multi 40+,60 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/65013
235643,Garden of Life MyKind Organics,Men's Multi 40+,72 Vegan Tablet,36,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235643
235642,Garden of Life MyKind Organics,Men's Multi 40+,120 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235642
235641,Garden of Life MyKind Organics,Men's Multi 40+,144 Vegan Tablet,72,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235641
233635,Garden of Life MyKind Organics,Men's Once Daily,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/233635
66879,Garden of Life MyKind Organics,Men's Once Daily,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/66879
235651,Garden of Life MyKind Organics,Men's Once Daily,36 Vegan Tablet,36,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235651
235652,Garden of Life MyKind Organics,Men's Once Daily,60 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235652
235653,Garden of Life MyKind Organics,Men's Once Daily,72 Vegan Tablet,72,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235653
204627,Garden of Life MyKind Organics,Oil of Oregano Seasonal Drops,1 Fluid Ounce,200,liquid,,discontinued,SAFE,single_nutrient,2,https://dsld.od.nih.gov/label/204627
285636,Garden of Life MyKind Organics,Oil of Oregano Seasonal Drops,1 Fluid Ounce,200,liquid,,active,SAFE,single_nutrient,2,https://dsld.od.nih.gov/label/285636
64013,Garden of Life MyKind Organics,"Organic Chewable Vegan D3 2,000 IU Raspberry-Lemon",30 Vegan Chewable Tablet,30,tablet,,discontinued,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/64013
238703,Garden of Life MyKind Organics,Organic Plant Calcium,90 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/238703
327404,Garden of Life MyKind Organics,Organic Plant Calcium,90 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/327404
65020,Garden of Life MyKind Organics,Organic Plant Calcium,90 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/65020
239273,Garden of Life MyKind Organics,Organic Plant Calcium,180 Vegan Tablet,60,tablet,,discontinued,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/239273
329093,Garden of Life MyKind Organics,Organic Plant Calcium,180 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/329093
183302,Garden of Life MyKind Organics,Organic Plant Collagen Builder,60 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/183302
233636,Garden of Life MyKind Organics,Organic Plant Collagen Builder,60 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/233636
66882,Garden of Life MyKind Organics,Plant Iron & Organic Herbs,240 mL,24,liquid,,discontinued,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/66882
233639,Garden of Life MyKind Organics,Plant Iron & Organic Herbs Cranberry-Lime Flavor,240 mL,24,liquid,,discontinued,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/233639
288143,Garden of Life MyKind Organics,Plant Iron & Organic Herbs Cranberry-Lime Flavor,240 mL,24,liquid,,active,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/288143
233218,Garden of Life MyKind Organics,Prenatal,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/233218
236780,Garden of Life MyKind Organics,Prenatal Multi,90 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/236780
65078,Garden of Life MyKind Organics,Prenatal Multi,90 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/65078
236779,Garden of Life MyKind Organics,Prenatal Multi,108 Vegan Tablet,36,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/236779
233644,Garden of Life MyKind Organics,Prenatal Multi,180 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/233644
236778,Garden of Life MyKind Organics,Prenatal Multi,216 Vegan Tablet,72,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/236778
235583,Garden of Life MyKind Organics,Prenatal Multi Organic Berry,120 Vegan Gummy Drop,30,gummy,,active,SAFE,specialty,1,https://dsld.od.nih.gov/label/235583
233649,Garden of Life MyKind Organics,Prenatal Once Daily,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/233649
66903,Garden of Life MyKind Organics,Prenatal Once Daily,30 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/66903
236783,Garden of Life MyKind Organics,Prenatal Once Daily,36 Vegan Tablet,36,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/236783
236782,Garden of Life MyKind Organics,Prenatal Once Daily,90 Vegan Tablet,90,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/236782
236784,Garden of Life MyKind Organics,Prenatal Once Daily,108 Vegan Tablet,108,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/236784
204637,Garden of Life MyKind Organics,Prostate,60 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/204637
204664,Garden of Life MyKind Organics,Sleep Well R & R Spray,2 Fluid Ounce,29,liquid,,discontinued,SAFE,specialty,1,https://dsld.od.nih.gov/label/204664
285637,Garden of Life MyKind Organics,Sleep Well R&R Spray,2 Fluid Ounce,29,liquid,,active,SAFE,specialty,1,https://dsld.od.nih.gov/label/285637
204646,Garden of Life MyKind Organics,Sleep Well Rest & Refresh,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/204646
204665,Garden of Life MyKind Organics,Turmeric Boost,4.76 Oz,30,powder,,active,POOR,multivitamin,1,https://dsld.od.nih.gov/label/204665
204676,Garden of Life MyKind Organics,Turmeric Gummy,120 Vegan Gummy Drop,30,gummy,,active,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/204676
204683,Garden of Life MyKind Organics,Turmeric Pain Relief,30 Vegan Tablet,30,tablet,,active,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/204683
239676,Garden of Life MyKind Organics,"Vegan D3 1,000 IU + Plant Omegas Vanilla Spray",58 mL,125,liquid,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/239676
233614,Garden of Life MyKind Organics,"Vegan D3 Chewable 2,000 IU (50 mcg) Raspberry-Lemon",30 Vegan Chewable Tablet,30,tablet,,discontinued,SAFE,herbal_blend,3,https://dsld.od.nih.gov/label/233614
243404,Garden of Life MyKind Organics,"Vegan D3 Chewable 2,000 IU (50 mcg) Raspberry-Lemon",30 Vegan Chewable Tablet,30,tablet,,active,SAFE,herbal_blend,3,https://dsld.od.nih.gov/label/243404
233695,Garden of Life MyKind Organics,"Vegan D3 Chewable 2,000 IU (50 mcg) Raspberry-Lemon",36 Vegan Chewable Tablet,36,tablet,,active,SAFE,herbal_blend,3,https://dsld.od.nih.gov/label/233695
233618,Garden of Life MyKind Organics,"Vegan D3 Organic Spray 1,000 IU (25 mcg) Vanilla Flavor",58 mL,125,liquid,,discontinued,SAFE,targeted,2,https://dsld.od.nih.gov/label/233618
285638,Garden of Life MyKind Organics,"Vegan D3 Organic Spray 1,000 IU (25 mcg) Vanilla Flavor",58 mL,125,liquid,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/285638
64010,Garden of Life MyKind Organics,"Vegan D3 Organic Spray 1,000 IU Vanilla",58 mL,125,liquid,,discontinued,SAFE,targeted,1,https://dsld.od.nih.gov/label/64010
243389,Garden of Life MyKind Organics,Vegan D3 Organic Spray Vanilla,58 mL,125,liquid,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/243389
243259,Garden of Life MyKind Organics,Vitamin B-12 Organic Spray Raspberry,58 mL,140,liquid,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/243259
65075,Garden of Life MyKind Organics,Vitamin C Organic Spray Cherry-Tangerine,58 mL,27,liquid,,discontinued,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/65075
233621,Garden of Life MyKind Organics,Vitamin C Organic Spray Cherry-Tangerine Flavor,58 mL,27,liquid,,active,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/233621
285639,Garden of Life MyKind Organics,Vitamin C Organic Spray Cherry-Tangerine Flavor,58 mL,27,liquid,,active,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/285639
243400,Garden of Life MyKind Organics,Vitamin C Organic Spray Orange-Tangerine,58 mL,27,liquid,,active,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/243400
65076,Garden of Life MyKind Organics,Vitamin C Organic Spray Orange-Tangerine,58 mL,27,liquid,,discontinued,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/65076
233638,Garden of Life MyKind Organics,Vitamin C Organic Spray Orange-Tangerine Flavor,58 mL,27,liquid,,discontinued,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/233638
285640,Garden of Life MyKind Organics,Vitamin C Organic Spray Orange-Tangerine Flavor,58 mL,27,liquid,,active,SAFE,multivitamin,2,https://dsld.od.nih.gov/label/285640
233268,Garden of Life MyKind Organics,Women,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/233268
233266,Garden of Life MyKind Organics,Women 55+,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/233266
233650,Garden of Life MyKind Organics,Women's Multi,60 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,6,https://dsld.od.nih.gov/label/233650
66896,Garden of Life MyKind Organics,Women's Multi,60 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,6,https://dsld.od.nih.gov/label/66896
235645,Garden of Life MyKind Organics,Women's Multi,72 Vegan Tablet,36,tablet,,discontinued,SAFE,multivitamin,6,https://dsld.od.nih.gov/label/235645
243255,Garden of Life MyKind Organics,Women's Multi,72 Vegan Tablet,36,tablet,,active,SAFE,multivitamin,6,https://dsld.od.nih.gov/label/243255
235647,Garden of Life MyKind Organics,Women's Multi,120 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,6,https://dsld.od.nih.gov/label/235647
235646,Garden of Life MyKind Organics,Women's Multi,144 Vegan Tablet,72,tablet,,active,SAFE,multivitamin,6,https://dsld.od.nih.gov/label/235646
233640,Garden of Life MyKind Organics,Women's Multi 40+,60 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/233640
65083,Garden of Life MyKind Organics,Women's Multi 40+,60 Vegan Tablet,30,tablet,,discontinued,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/65083
235648,Garden of Life MyKind Organics,Women's Multi 40+,72 Vegan Tablet,36,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235648
233648,Garden of Life MyKind Organics,Women's Multi 40+,120 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/233648
235649,Garden of Life MyKind Organics,Women's Multi 40+,144 Vegan Tablet,72,tablet,,active,SAFE,multivitamin,5,https://dsld.od.nih.gov/label/235649
236775,Garden of Life MyKind Organics,Women's Once Daily,30 Vegan Tablet,30,tablet,,active,SAFE,multivitamin,4,https://dsld.od.nih.gov/label/236775
236776,Garden of Life MyKind Organics,Women's Once Daily,36 Vegan Tablet,36,tablet,,active,SAFE,multivitamin,4,https://dsld.od.nih.gov/label/236776
236774,Garden of Life MyKind Organics,Women's Once Daily,60 Vegan Tablet,60,tablet,,active,SAFE,multivitamin,4,https://dsld.od.nih.gov/label/236774
233653,Garden of Life MyKind Organics,Women's Once Daily,72 Vegan Tablet,72,tablet,,active,SAFE,multivitamin,4,https://dsld.od.nih.gov/label/233653
327767,Garden of Life Organics,Extra Strength Turmeric,120 Vegan Tablet,120,tablet,,active,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/327767
327412,Garden of Life Organics,Turmeric,30 Vegan Tablet,30,tablet,,active,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/327412
29017,Garden of Life Perfect Food RAW,100% Organic Young Wheat Grass Juice Powder,4.2 oz.,30,powder,,active,SAFE,specialty,1,https://dsld.od.nih.gov/label/29017
64664,Garden of Life Primal Defense,HSO Probiotic Formula,2.85 oz.,90,powder,,discontinued,SAFE,probiotic,5,https://dsld.od.nih.gov/label/64664
297695,Garden of Life Primal Defense,HSO Probiotic Formula,45 Vegetable Caplet,45,other (e.g. tea bag),,active,SAFE,probiotic,5,https://dsld.od.nih.gov/label/297695
297696,Garden of Life Primal Defense,HSO Probiotic Formula,90 Vegetarian Caplet,90,other (e.g. tea bag),,active,SAFE,probiotic,5,https://dsld.od.nih.gov/label/297696
297697,Garden of Life Primal Defense,HSO Probiotic Formula,180 Vegetarian Caplet,180,other (e.g. tea bag),,active,SAFE,probiotic,5,https://dsld.od.nih.gov/label/297697
297698,Garden of Life Primal Defense,HSO Probiotic Formula,216 Caplet,216,other (e.g. tea bag),,active,SAFE,probiotic,5,https://dsld.od.nih.gov/label/297698
64676,Garden of Life Primal Defense,Kids Probiotic Formula,2.9 oz.,60,powder,,active,SAFE,probiotic,1,https://dsld.od.nih.gov/label/64676
242629,Garden of Life Primal Defense,Ultra Probiotic Formula,60 UltraZorbe Vegetarian Capsule,60,capsule,,discontinued,SAFE,probiotic,4,https://dsld.od.nih.gov/label/242629
242653,Garden of Life Primal Defense,Ultra Probiotic Formula,60 Vegetarian Capsule,60,capsule,,discontinued,SAFE,probiotic,4,https://dsld.od.nih.gov/label/242653
242654,Garden of Life Primal Defense,Ultra Probiotic Formula,200 Vegetarian Capsule,200,capsule,,active,SAFE,probiotic,4,https://dsld.od.nih.gov/label/242654
242637,Garden of Life Primal Defense,Ultra Probiotic Formula,216 UltraZorbe Vegetarian Capsule,216,capsule,,active,SAFE,probiotic,4,https://dsld.od.nih.gov/label/242637
267338,Garden of Life Raw Probiotics,5-Day Max Care,2.4 Ounce,5,powder,,discontinued,SAFE,probiotic,2,https://dsld.od.nih.gov/label/267338
321380,Garden of Life Raw Probiotics,5-Day Max Care,2.4 Ounce,5,powder,,discontinued,SAFE,probiotic,2,https://dsld.od.nih.gov/label/321380
183324,Garden of Life Raw Probiotics,Colon Care,30 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,3,https://dsld.od.nih.gov/label/183324
297588,Garden of Life Raw Probiotics,Colon Care,30 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,3,https://dsld.od.nih.gov/label/297588
297589,Garden of Life Raw Probiotics,Colon Care,30 Vegetarian Capsule,30,capsule,,active,SAFE,probiotic,3,https://dsld.od.nih.gov/label/297589
64941,Garden of Life Raw Probiotics,Kids,3.6 oz.,60,powder,,active,POOR,multivitamin,1,https://dsld.od.nih.gov/label/64941
327401,Garden of Life Raw Probiotics,Kids 5 Billion CFU,101.4 Gram,60,powder,,active,POOR,multivitamin,1,https://dsld.od.nih.gov/label/327401
237210,Garden of Life Raw Probiotics,Men,90 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,2,https://dsld.od.nih.gov/label/237210
66766,Garden of Life Raw Probiotics,Men,90 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,2,https://dsld.od.nih.gov/label/66766
66789,Garden of Life Raw Probiotics,Men 50 & Wiser,90 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,1,https://dsld.od.nih.gov/label/66789
233672,Garden of Life Raw Probiotics,Men 50 & Wiser 85 Billion,90 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,1,https://dsld.od.nih.gov/label/233672
183343,Garden of Life Raw Probiotics,Ultimate Care,30 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,2,https://dsld.od.nih.gov/label/183343
66794,Garden of Life Raw Probiotics,Ultimate Care,30 Vegetarian Capsule,30,capsule,,discontinued,POOR,probiotic,2,https://dsld.od.nih.gov/label/66794
183346,Garden of Life Raw Probiotics,Vaginal Care,30 Vegetarian Capsule,30,capsule,,discontinued,POOR,probiotic,4,https://dsld.od.nih.gov/label/183346
297601,Garden of Life Raw Probiotics,Vaginal Care,30 Vegetarian Capsule,30,capsule,,active,POOR,probiotic,4,https://dsld.od.nih.gov/label/297601
297602,Garden of Life Raw Probiotics,Vaginal Care,30 Vegetarian Capsule,30,capsule,,active,POOR,probiotic,4,https://dsld.od.nih.gov/label/297602
66796,Garden of Life Raw Probiotics,Vaginal Care,30 Vegetarian Capsule,30,capsule,,discontinued,POOR,probiotic,4,https://dsld.od.nih.gov/label/66796
174689,Garden of Life Raw Probiotics,Women,90 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,2,https://dsld.od.nih.gov/label/174689
66800,Garden of Life Raw Probiotics,Women,90 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,2,https://dsld.od.nih.gov/label/66800
233674,Garden of Life Raw Probiotics,Women 50 & Wiser,90 Vegetarian Capsule,30,capsule,,active,SAFE,probiotic,3,https://dsld.od.nih.gov/label/233674
26354,Garden of Life Raw Probiotics,Women 50 & Wiser,90 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,3,https://dsld.od.nih.gov/label/26354
66802,Garden of Life Raw Probiotics,Women 50 & Wiser,90 Vegetarian Capsule,30,capsule,,discontinued,SAFE,probiotic,3,https://dsld.od.nih.gov/label/66802
